year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,1,10,1207,19,1538,18,0,UA,N66808,1672,EWR,SFO,355,2565,12,7
2014,1,10,1607,5,1811,29,0,UA,N23707,1681,EWR,ORD,123,719,16,7
2014,1,10,2046,17,5,30,0,UA,N77430,1682,EWR,FLL,152,1065,20,46
2014,1,10,1927,-2,2229,4,0,UA,N14704,1692,EWR,MCO,138,937,19,27
2014,1,10,2003,1,2120,-8,0,UA,N33714,1703,EWR,BOS,42,200,20,3
2014,1,10,1036,7,1358,25,0,UA,N39297,1711,EWR,IAH,220,1400,10,36
2014,1,10,703,4,837,4,0,UA,N57864,1727,EWR,ORD,120,719,7,3
2014,1,10,1935,45,2257,55,0,UA,N33262,1730,EWR,FLL,155,1065,19,35
2014,1,10,1135,35,1502,43,0,UA,N36280,1735,EWR,LAX,336,2454,11,35
2014,1,10,919,-6,1314,14,0,WN,N290WN,3045,EWR,AUS,251,1504,9,19
2014,1,10,1310,-5,1436,-14,0,WN,N415WN,1,EWR,BNA,126,748,13,10
2014,1,10,710,-5,845,-15,0,WN,N720WN,2858,EWR,BNA,122,748,7,10
2014,1,10,1212,-3,1439,-6,0,WN,N235WN,557,EWR,DEN,242,1605,12,12
2014,1,10,1607,32,1921,76,0,WN,N273WN,603,EWR,DEN,243,1605,16,7
2014,1,10,1304,9,1618,8,0,WN,N461WN,198,EWR,HOU,232,1411,13,4
2014,1,10,1713,28,2027,32,0,WN,N774SW,605,EWR,HOU,232,1411,17,13
2014,1,10,607,-3,929,4,0,WN,N265WN,3303,EWR,HOU,228,1411,6,7
2014,1,10,602,-3,733,3,0,WN,N224WN,660,EWR,MDW,123,711,6,2
2014,1,10,1552,2,1718,3,0,WN,N470WN,1968,EWR,MDW,126,711,15,52
2014,1,10,1805,5,1954,24,0,WN,N952WN,2418,EWR,MDW,136,711,18,5
2014,1,10,2048,18,2229,34,0,WN,N462WN,3846,EWR,MDW,125,711,20,48
2014,1,10,837,42,1022,57,0,WN,N243WN,3926,EWR,MDW,124,711,8,37
2014,1,10,1154,-6,1338,18,0,WN,N463WN,4916,EWR,MDW,131,711,11,54
2014,1,10,1825,10,2131,26,0,WN,N425LV,3226,EWR,MSY,193,1167,18,25
2014,1,10,1459,69,1830,60,0,WN,N761RR,1794,EWR,PHX,308,2133,14,59
2014,1,10,659,-1,849,4,0,WN,N461WN,713,EWR,STL,143,872,6,59
2014,1,10,1745,20,1944,29,0,WN,N627SW,3032,EWR,STL,151,872,17,45
2014,1,10,555,-5,821,-24,0,WN,N401WN,2508,LGA,ATL,121,762,5,55
2014,1,10,1202,12,1335,5,0,WN,N7732A,1873,LGA,BNA,129,764,12,2
2014,1,10,1814,59,1959,69,0,WN,N726SW,3945,LGA,BNA,129,764,18,14
2014,1,10,1100,0,1345,15,0,WN,N439WN,204,LGA,DEN,242,1620,11,0
2014,1,10,1759,74,2034,74,0,WN,N551WN,354,LGA,DEN,242,1620,17,59
2014,1,10,1718,83,2043,83,0,WN,N288WN,189,LGA,HOU,234,1428,17,18
2014,1,10,727,-3,1034,-16,0,WN,N491WN,763,LGA,HOU,227,1428,7,27
2014,1,10,1400,10,1555,40,0,WN,N605SW,3,LGA,MDW,137,725,14,0
2014,1,10,1206,11,1343,18,0,WN,N209WN,792,LGA,MDW,125,725,12,6
2014,1,10,621,-4,743,-12,0,WN,N8308K,2152,LGA,MDW,124,725,6,21
2014,1,10,1748,68,1954,99,0,WN,N442WN,3164,LGA,MDW,138,725,17,48
2014,1,10,948,3,1155,40,0,WN,N750SA,3333,LGA,MDW,129,725,9,48
2014,1,10,2155,80,2324,84,0,WN,N235WN,3335,LGA,MDW,131,725,21,55
2014,1,10,654,-1,833,8,0,WN,N435WN,702,LGA,MKE,119,738,6,54
2014,1,10,1040,50,1229,69,0,WN,N293WN,2224,LGA,MKE,125,738,10,40
2014,1,10,2103,113,2230,105,0,WN,N762SW,2226,LGA,MKE,123,738,21,3
2014,1,10,1353,63,1534,79,0,WN,N731SA,3337,LGA,MKE,129,738,13,53
2014,1,10,1858,58,2059,54,0,WN,N281WN,809,LGA,STL,156,888,18,58
2014,1,10,709,-1,906,6,0,WN,N269WN,3042,LGA,STL,148,888,7,9
2014,1,10,1300,20,1502,32,0,WN,N208WN,4570,LGA,STL,150,888,13,0
2014,1,10,835,-5,1122,7,0,MQ,N522MQ,3419,LGA,ATL,130,762,8,35
2014,1,10,1450,-5,1628,3,0,MQ,N539MQ,3425,JFK,DCA,47,213,14,50
2014,1,10,829,0,1013,9,0,MQ,N6EAMQ,3433,LGA,BNA,125,764,8,29
2014,1,10,1904,64,2113,98,0,MQ,N856MQ,3486,LGA,BNA,138,764,19,4
2014,1,10,1447,18,1703,59,0,MQ,N857MQ,3493,LGA,CLE,75,419,14,47
2014,1,10,1805,35,1951,36,0,MQ,N503MQ,3501,LGA,RDU,71,431,18,5
2014,1,10,1928,-2,2109,-6,0,MQ,N539MQ,3535,JFK,CMH,81,483,19,28
2014,1,10,656,-9,929,-1,0,MQ,N532MQ,3547,LGA,XNA,186,1147,6,56
2014,1,10,624,9,922,37,0,MQ,N523MQ,3550,LGA,ATL,137,762,6,24
2014,1,10,1752,-8,1951,-4,0,MQ,N501MQ,3526,LGA,CMH,82,479,17,52
2014,1,10,1727,17,1931,21,0,MQ,N812MQ,3530,LGA,DTW,94,502,17,27
2014,1,10,934,94,1150,130,0,MQ,N521MQ,3531,LGA,RDU,75,431,9,34
2014,1,10,620,-10,825,-5,0,MQ,N515MQ,3599,LGA,MSP,160,1020,6,20
2014,1,10,2149,119,2353,123,0,MQ,N522MQ,3603,LGA,DTW,87,502,21,49
2014,1,10,1046,16,1302,67,0,MQ,N528MQ,3611,EWR,ORD,133,719,10,46
2014,1,10,1151,-9,1405,5,0,MQ,N510MQ,3616,LGA,MSP,166,1020,11,51
2014,1,10,2124,-6,2312,27,0,MQ,N848MQ,3621,JFK,DCA,45,213,21,24
2014,1,10,1249,29,1422,32,0,MQ,N856MQ,3461,LGA,BNA,128,764,12,49
2014,1,10,807,-3,958,8,0,MQ,N843MQ,3465,JFK,RDU,74,427,8,7
2014,1,10,1142,82,1347,102,0,MQ,N511MQ,3466,LGA,RDU,79,431,11,42
2014,1,10,950,45,1236,86,0,MQ,N542MQ,3565,LGA,CLT,98,544,9,50
2014,1,10,2024,54,2228,58,0,MQ,N802MQ,3573,LGA,CMH,84,479,20,24
2014,1,10,1515,50,1741,76,0,MQ,N515MQ,3588,LGA,MSP,163,1020,15,15
2014,1,10,1910,15,2103,28,0,MQ,N6EAMQ,3591,LGA,RDU,72,431,19,10
2014,1,10,948,-7,1255,25,0,MQ,N513MQ,3644,LGA,ATL,132,762,9,48
2014,1,10,2211,71,2334,69,0,MQ,N543MQ,3660,LGA,BNA,123,764,22,11
2014,1,10,1727,147,2012,162,0,MQ,N532MQ,3669,LGA,ATL,130,762,17,27
2014,1,10,1303,48,1544,59,0,MQ,N523MQ,3670,LGA,ATL,126,762,13,3
2014,1,10,1851,1,2115,45,0,MQ,N523MQ,3674,LGA,CLE,71,419,18,51
2014,1,10,1002,-8,1227,42,0,MQ,N838MQ,3675,LGA,BNA,142,764,10,2
2014,1,10,1824,119,2128,213,0,MQ,N528MQ,3748,EWR,ORD,140,719,18,24
2014,1,10,2113,33,2248,28,0,MQ,N838MQ,3257,LGA,RDU,72,431,21,13
2014,1,10,1455,56,1653,59,0,MQ,N1EAMQ,3340,LGA,DTW,88,502,14,55
2014,1,10,1924,39,2144,64,0,MQ,N510MQ,3349,LGA,MSP,165,1020,19,24
2014,1,10,1625,25,1809,39,0,MQ,N513MQ,3734,LGA,BNA,122,764,16,25
2014,1,10,2323,88,31,72,0,EV,N758EV,5607,LGA,ROC,47,254,23,23
2014,1,10,1020,21,1135,12,0,EV,N830AS,5711,JFK,IAD,46,228,10,20
2014,1,10,1519,56,1710,85,0,EV,N834AS,5712,JFK,IAD,50,228,15,19
2014,1,10,1438,4,1618,13,0,EV,N830AS,5713,LGA,IAD,79,229,14,38
2014,1,10,1932,-2,2050,-7,0,EV,N829AS,5714,JFK,IAD,46,228,19,32
2014,1,10,554,-6,730,10,0,EV,N828AS,5716,JFK,IAD,52,228,5,54
2014,1,10,600,-5,714,-13,0,EV,N820AS,5747,LGA,IAD,49,229,6,0
2014,1,10,1443,-7,1652,2,0,MQ,N521MQ,3199,LGA,CLT,99,544,14,43
2014,1,10,1448,3,1801,-3,0,UA,N512UA,841,JFK,LAX,336,2475,14,48
2014,1,10,841,1,1147,-9,0,UA,N563UA,997,EWR,LAX,339,2454,8,41
2014,1,10,518,-7,823,7,0,UA,N38451,1012,EWR,IAH,222,1400,5,18
2014,1,10,1747,18,2100,31,0,UA,N34455,1022,EWR,IAH,217,1400,17,47
2014,1,10,1841,11,2125,20,0,UA,N87507,1047,EWR,DEN,238,1605,18,41
2014,1,10,1830,4,2018,1,0,UA,N16713,1053,EWR,CLE,63,404,18,30
2014,1,10,1320,-5,1632,-12,0,UA,N19117,1054,EWR,LAX,344,2454,13,20
2014,1,10,1609,4,1851,-7,0,UA,N78524,1057,EWR,MCO,137,937,16,9
2014,1,10,1814,12,2120,0,0,UA,N37420,1064,EWR,LAX,321,2454,18,14
2014,1,10,2123,19,2254,37,0,UA,N77518,1066,EWR,BOS,41,200,21,23
2014,1,10,2048,3,141,0,0,UA,N37255,1071,EWR,BQN,192,1585,20,48
2014,1,10,1406,6,1634,8,0,UA,N12218,1107,EWR,DEN,241,1605,14,6
2014,1,10,1739,5,2028,-2,0,UA,N12125,1109,EWR,MCO,143,937,17,39
2014,1,10,737,8,1036,13,0,UA,N13716,1115,EWR,TPA,148,997,7,37
2014,1,10,1544,2,1705,18,0,UA,N33203,1116,EWR,BOS,42,200,15,44
2014,1,10,1108,77,1405,83,0,UA,N39728,1124,EWR,EGE,260,1725,11,8
2014,1,10,1741,0,2103,-18,0,UA,N37468,1127,EWR,SFO,354,2565,17,41
2014,1,10,1146,47,1450,54,0,UA,N33209,1143,EWR,PBI,152,1023,11,46
2014,1,10,634,4,935,17,0,UA,N64809,1144,EWR,MCO,149,937,6,34
2014,1,10,1437,54,1548,61,0,UA,N35271,1146,EWR,BOS,39,200,14,37
2014,1,10,1814,39,2123,43,0,UA,N76516,1148,EWR,TPA,144,997,18,14
2014,1,10,1722,-3,2043,-1,0,UA,N69810,1152,EWR,PDX,351,2434,17,22
2014,1,10,1816,7,2012,23,0,UA,N53441,1177,EWR,ORD,127,719,18,16
2014,1,10,1656,26,2008,32,0,UA,N14121,1178,EWR,IAH,202,1400,16,56
2014,1,10,1159,12,1451,15,0,UA,N19130,1180,EWR,MCO,142,937,11,59
2014,1,10,1252,-3,1551,-11,0,UA,N39415,1186,EWR,MIA,157,1085,12,52
2014,1,10,1457,5,1750,-10,0,UA,N26226,1200,EWR,SAN,337,2425,14,57
2014,1,10,1151,39,1426,44,0,UA,N76529,1206,LGA,DEN,247,1620,11,51
2014,1,10,743,-3,1226,-9,0,UA,N37434,1216,EWR,SJU,201,1608,7,43
2014,1,10,1704,5,2005,-13,0,UA,N76526,1223,EWR,LAX,331,2454,17,4
2014,1,10,1040,70,1708,91,0,UA,N67052,15,EWR,HNL,637,4963,10,40
2014,1,10,1520,-1,1807,-20,0,UA,N492UA,205,EWR,IAH,208,1400,15,20
2014,1,10,537,-8,850,14,0,UA,N526UA,210,LGA,IAH,226,1416,5,37
2014,1,10,2103,66,45,96,0,UA,N406UA,215,EWR,RSW,167,1068,21,3
2014,1,10,854,-1,1059,28,0,UA,N564UA,220,EWR,ORD,121,719,8,54
2014,1,10,2219,17,2321,14,0,UA,N808UA,234,EWR,BOS,33,200,22,19
2014,1,10,1740,11,2036,-1,0,UA,N403UA,237,EWR,DFW,209,1372,17,40
2014,1,10,1818,75,2135,82,0,UA,N418UA,254,LGA,IAH,220,1416,18,18
2014,1,10,1540,10,1910,6,0,UA,N589UA,257,JFK,SFO,352,2586,15,40
2014,1,10,1503,94,1755,87,0,UA,N478UA,262,EWR,PBI,152,1023,15,3
2014,1,10,1454,18,1626,13,0,UA,N844UA,267,EWR,CLE,71,404,14,54
2014,1,10,1152,23,1450,11,0,UA,N597UA,274,JFK,LAX,337,2475,11,52
2014,1,10,2044,104,2224,110,0,UA,N850UA,279,EWR,ORD,114,719,20,44
2014,1,10,1550,15,1900,50,0,UA,N576UA,281,EWR,LAS,309,2227,15,50
2014,1,10,557,-7,946,0,0,UA,N598UA,303,JFK,SFO,377,2586,5,57
2014,1,10,2028,3,2302,-40,0,UA,N598UA,314,JFK,LAX,312,2475,20,28
2014,1,10,856,-3,1212,-22,0,UA,N505UA,317,JFK,SFO,355,2586,8,56
2014,1,10,659,0,1002,-1,0,UA,N497UA,326,EWR,MIA,167,1085,6,59
2014,1,10,1453,0,1757,-6,0,UA,N463UA,330,LGA,IAH,211,1416,14,53
2014,1,10,659,-1,858,21,0,UA,N835UA,331,LGA,ORD,128,733,6,59
2014,1,10,650,-5,909,-12,0,UA,N521UA,343,LGA,DEN,232,1620,6,50
2014,1,10,730,1,1053,32,0,UA,N673UA,345,EWR,IAH,222,1400,7,30
2014,1,10,828,-1,941,1,0,UA,N493UA,347,EWR,BOS,44,200,8,28
2014,1,10,1909,4,2243,14,0,UA,N475UA,349,EWR,SAT,235,1569,19,9
2014,1,10,1018,17,1156,42,0,UA,N803UA,354,EWR,BOS,38,200,10,18
2014,1,10,839,-1,1139,-26,0,UA,N845UA,362,EWR,SNA,332,2434,8,39
2014,1,10,1624,31,1951,43,0,UA,N566UA,363,EWR,SFO,349,2565,16,24
2014,1,10,1625,2,1926,2,0,UA,N535UA,375,EWR,SEA,328,2402,16,25
2014,1,10,1348,48,1617,28,0,UA,N493UA,379,EWR,LAS,305,2227,13,48
2014,1,10,815,1,1211,21,0,UA,N495UA,384,EWR,PHX,307,2133,8,15
2014,1,10,1837,7,2149,-11,0,UA,N546UA,389,JFK,SFO,349,2586,18,37
2014,1,10,757,-3,1125,-10,0,UA,N510UA,397,JFK,SFO,357,2586,7,57
2014,1,10,629,-1,937,-13,0,UA,N590UA,398,JFK,LAX,337,2475,6,29
2014,1,10,1910,15,2210,5,0,UA,N443UA,404,LGA,IAH,211,1416,19,10
2014,1,10,851,1,1240,34,0,UA,N819UA,408,EWR,SEA,343,2402,8,51
2014,1,10,1916,44,2301,65,0,UA,N530UA,418,EWR,SFO,360,2565,19,16
2014,1,10,1246,18,1345,10,0,UA,N825UA,424,EWR,BOS,43,200,12,46
2014,1,10,1251,-3,1555,-9,0,UA,N435UA,429,LGA,IAH,210,1416,12,51
2014,1,10,717,27,952,41,0,UA,N561UA,442,EWR,DEN,233,1605,7,17
2014,1,10,953,31,1305,29,0,UA,N403UA,446,EWR,MIA,153,1085,9,53
2014,1,10,1512,17,1823,24,0,UA,N497UA,455,EWR,MIA,168,1085,15,12
2014,1,10,1709,10,1951,-33,0,UA,N825UA,470,EWR,SNA,319,2434,17,9
2014,1,10,1019,14,1331,9,0,UA,N402UA,472,LGA,IAH,219,1416,10,19
2014,1,10,749,-1,1058,-10,0,UA,N474UA,482,EWR,FLL,166,1065,7,49
2014,1,10,1436,146,1748,158,0,UA,N489UA,488,EWR,IAH,226,1400,14,36
2014,1,10,1105,39,1416,40,0,UA,N475UA,496,EWR,FLL,154,1065,11,5
2014,1,10,858,-2,1300,27,0,UA,N827UA,497,EWR,SFO,354,2565,8,58
2014,1,10,556,-4,720,-17,0,UA,N816UA,501,EWR,ORD,122,719,5,56
2014,1,10,1728,0,1941,-21,0,UA,N561UA,509,LGA,DEN,224,1620,17,28
2014,1,10,2011,-4,2318,-5,0,UA,N411UA,510,EWR,MIA,152,1085,20,11
2014,1,10,1656,-4,2011,-24,0,UA,N587UA,512,JFK,SFO,351,2586,16,56
2014,1,10,1459,-3,1803,27,0,UA,N558UA,518,LGA,DEN,237,1620,14,59
2014,1,10,1248,-1,1614,-14,0,UA,N826UA,524,EWR,PHX,305,2133,12,48
2014,1,10,1759,5,2052,-25,0,UA,N595UA,535,JFK,LAX,319,2475,17,59
2014,1,10,727,-2,1024,-17,0,UA,N492UA,541,EWR,RSW,161,1068,7,27
2014,1,10,801,-4,1008,-21,0,UA,N569UA,561,LGA,DEN,229,1620,8,1
2014,1,10,1802,63,1940,87,0,UA,N808UA,586,EWR,BOS,38,200,18,2
2014,1,10,858,-1,1231,21,0,UA,N437UA,590,EWR,PBI,157,1023,8,58
2014,1,10,1309,-1,1553,-11,0,UA,N498UA,611,EWR,MCO,138,937,13,9
2014,1,10,1020,-5,1410,10,0,UA,N588UA,642,JFK,SFO,354,2586,10,20
2014,1,10,1409,9,1554,21,0,UA,N810UA,643,EWR,ORD,133,719,14,9
2014,1,10,623,-7,921,-16,0,UA,N470UA,657,LGA,IAH,221,1416,6,23
2014,1,10,736,7,901,19,0,UA,N489UA,676,EWR,BOS,48,200,7,36
2014,1,10,1332,32,1531,61,0,UA,N848UA,681,LGA,ORD,134,733,13,32
2014,1,10,1519,19,1725,55,0,UA,N802UA,685,LGA,ORD,131,733,15,19
2014,1,10,1751,51,1941,54,0,UA,N829UA,689,LGA,ORD,136,733,17,51
2014,1,10,1856,56,2050,70,0,UA,N821UA,691,LGA,ORD,136,733,18,56
2014,1,10,2007,7,2208,30,0,UA,N445UA,695,LGA,ORD,128,733,20,7
2014,1,10,901,11,1244,50,0,UA,N509UA,701,EWR,IAH,203,1400,9,1
2014,1,10,830,-5,1135,-25,0,UA,N596UA,703,JFK,LAX,341,2475,8,30
2014,1,10,1744,45,1935,55,0,UA,N486UA,708,EWR,ORD,128,719,17,44
2014,1,10,920,20,1103,25,0,UA,N422UA,711,LGA,ORD,123,733,9,20
2014,1,10,1717,0,2038,-18,0,UA,N437UA,736,EWR,PHX,301,2133,17,17
2014,1,10,1441,6,1746,1,0,UA,N488UA,761,EWR,FLL,163,1065,14,41
2014,1,10,1202,2,1523,-8,0,UA,N518UA,766,JFK,SFO,362,2586,12,2
2014,1,10,829,6,1045,19,0,US,N676AW,409,EWR,CLT,101,529,8,29
2014,1,10,1834,4,2030,-9,0,US,N553UW,425,JFK,CLT,89,541,18,34
2014,1,10,1955,400,2347,412,0,US,N679AW,456,JFK,PHX,304,2153,19,55
2014,1,10,610,-5,810,-12,0,US,N152UW,1989,EWR,CLT,98,529,6,10
2014,1,10,1500,10,1718,26,0,US,N566UW,1995,LGA,CLT,102,544,15,0
2014,1,10,1901,6,2113,14,0,US,N554UW,2039,LGA,CLT,100,544,19,1
2014,1,10,1456,-3,1655,1,0,US,N452UW,2043,EWR,CLT,91,529,14,56
2014,1,10,841,-2,1046,-9,0,US,N754UW,2071,LGA,CLT,104,544,8,41
2014,1,10,625,-5,834,-10,0,US,N156UW,2085,LGA,CLT,105,544,6,25
2014,1,10,553,-7,654,-9,0,US,N712US,2134,LGA,BOS,41,184,5,53
2014,1,10,655,-5,814,6,0,US,N945UW,2136,LGA,BOS,43,184,6,55
2014,1,10,753,-7,854,-13,0,US,N952UW,2138,LGA,BOS,46,184,7,53
2014,1,10,856,-4,1027,9,0,US,N946UW,2140,LGA,BOS,51,184,8,56
2014,1,10,955,-5,1139,30,0,US,N961UW,2142,LGA,BOS,39,184,9,55
2014,1,10,1058,-2,1219,12,0,US,N945UW,2144,LGA,BOS,39,184,10,58
2014,1,10,1235,35,1343,35,0,US,N952UW,2146,LGA,BOS,43,184,12,35
2014,1,10,1322,22,1429,22,0,US,N946UW,2148,LGA,BOS,38,184,13,22
2014,1,10,1454,-6,1600,-8,0,US,N945UW,2152,LGA,BOS,39,184,14,54
2014,1,10,1622,22,1743,28,0,US,N952UW,2154,LGA,BOS,44,184,16,22
2014,1,10,1653,-7,1813,-2,0,US,N946UW,2156,LGA,BOS,46,184,16,53
2014,1,10,1757,-3,1906,-6,0,US,N961UW,2158,LGA,BOS,41,184,17,57
2014,1,10,1857,-3,2006,-5,0,US,N945UW,2160,LGA,BOS,40,184,18,57
2014,1,10,1953,-7,2113,-1,0,US,N952UW,2162,LGA,BOS,43,184,19,53
2014,1,10,551,-9,655,-4,0,US,N756US,2167,LGA,DCA,47,214,5,51
2014,1,10,652,-8,801,-9,0,US,N724UW,2169,LGA,DCA,53,214,6,52
2014,1,10,817,17,946,28,0,US,N705UW,2171,LGA,DCA,60,214,8,17
2014,1,10,853,-7,1048,24,0,US,N711UW,2173,LGA,DCA,55,214,8,53
2014,1,10,953,-7,1159,39,0,US,N756US,2175,LGA,DCA,74,214,9,53
2014,1,10,1233,93,1341,88,0,US,N724UW,2177,LGA,DCA,49,214,12,33
2014,1,10,1238,38,1405,51,0,US,N705UW,2179,LGA,DCA,58,214,12,38
2014,1,10,1323,23,1455,42,0,US,N711UW,2181,LGA,DCA,56,214,13,23
2014,1,10,1356,-4,1544,32,0,US,N756US,2183,LGA,DCA,65,214,13,56
2014,1,10,1600,0,1743,22,0,US,N751UW,2187,LGA,DCA,46,214,16,0
2014,1,10,1703,3,1835,15,0,US,N724UW,2189,LGA,DCA,46,214,17,3
2014,1,10,1753,-7,1923,4,0,US,N711UW,2191,LGA,DCA,54,214,17,53
2014,1,10,2006,6,2143,23,0,US,N751UW,2195,LGA,DCA,53,214,20,6
2014,1,10,2053,-7,2211,-4,0,US,N724UW,2197,LGA,DCA,50,214,20,53
2014,1,10,1017,2,1402,20,0,US,N602AW,604,EWR,PHX,303,2133,10,17
2014,1,10,1635,5,1955,-19,0,US,N508AY,671,JFK,PHX,295,2153,16,35
2014,1,10,1024,-6,1357,-12,0,US,N542UW,679,JFK,PHX,308,2153,10,24
2014,1,10,1640,10,2005,4,0,US,N604AW,681,EWR,PHX,294,2133,16,40
2014,1,10,1406,17,1725,15,0,US,N669AW,686,EWR,PHX,304,2133,14,6
2014,1,10,1755,25,1954,26,0,US,N680AW,687,EWR,CLT,86,529,17,55
2014,1,10,1156,-4,1357,-6,0,US,N171US,725,JFK,CLT,98,541,11,56
2014,1,10,1629,47,1844,54,0,US,N748UW,765,LGA,CLT,93,544,16,29
2014,1,10,1311,-4,1518,10,0,US,N170US,802,EWR,CLT,95,529,13,11
2014,1,10,1058,48,1258,41,0,US,N173US,893,JFK,CLT,89,541,10,58
2014,1,10,1741,36,1940,27,0,US,N189UW,894,LGA,CLT,89,544,17,41
2014,1,10,625,-5,828,-11,0,US,N192UW,1709,EWR,CLT,101,529,6,25
2014,1,10,1028,23,1250,35,0,US,N753US,1711,LGA,CLT,94,544,10,28
2014,1,10,754,-5,957,-5,0,US,N564UW,1735,LGA,CLT,94,544,7,54
2014,1,10,1020,-5,1312,48,0,US,N543UW,1745,EWR,CLT,100,529,10,20
2014,1,10,1823,-6,2035,1,0,US,N152UW,1751,EWR,CLT,94,529,18,23
2014,1,10,1549,14,1802,67,0,US,N967UW,1775,LGA,PHL,42,96,15,49
2014,1,10,1350,9,1605,15,0,US,N713UW,1802,JFK,CLT,100,541,13,50
2014,1,10,829,6,1040,4,0,US,N568UW,1831,JFK,CLT,100,541,8,29
2014,1,10,1253,-2,1510,10,0,US,N563UW,1843,LGA,CLT,98,544,12,53
2014,1,10,1123,-7,1407,33,0,US,N169UW,1892,LGA,CLT,105,544,11,23
2014,1,10,458,-2,644,-7,0,US,N198UW,1895,EWR,CLT,93,529,4,58
2014,1,10,607,-8,816,-7,0,US,N559UW,1899,JFK,CLT,103,541,6,7
2014,1,10,558,-2,702,4,0,US,N944UW,1909,LGA,PHL,43,96,5,58
2014,1,11,915,15,1344,79,0,AA,N328AA,1,JFK,LAX,334,2475,9,15
2014,1,11,1159,-1,1526,16,0,AA,N335AA,3,JFK,LAX,330,2475,11,59
2014,1,11,1025,-5,1414,34,0,AA,N336AA,19,JFK,LAX,338,2475,10,25
2014,1,11,1927,27,2225,10,0,AA,N338AA,21,JFK,LAX,328,2475,19,27
2014,1,11,723,-7,1013,-27,0,AA,N3ABAA,29,LGA,PBI,155,1035,7,23
2014,1,11,2003,103,2324,99,0,AA,N3GXAA,119,EWR,LAX,343,2454,20,3
2014,1,11,2144,9,128,33,0,AA,N339AA,185,JFK,LAX,339,2475,21,44
2014,1,11,1609,24,1954,29,0,AA,N783AA,133,JFK,LAX,345,2475,16,9
2014,1,11,1609,59,1937,52,0,AA,N5FNAA,145,JFK,MIA,161,1089,16,9
2014,1,11,2017,97,2357,107,0,AA,N3GCAA,235,JFK,SEA,347,2422,20,17
2014,1,11,1753,53,2113,53,0,AA,N623AA,172,EWR,MIA,158,1085,17,53
2014,1,11,1828,338,1933,343,0,AA,N319AA,178,JFK,BOS,41,187,18,28
2014,1,11,1153,83,1551,116,0,AA,N386AA,179,JFK,SFO,366,2586,11,53
2014,1,11,1806,81,2125,70,0,AA,N784AA,181,JFK,LAX,346,2475,18,6
2014,1,11,2309,354,41,326,0,AA,N3CFAA,199,JFK,ORD,111,740,23,9
2014,1,11,2017,182,2328,173,0,AA,N3HLAA,291,JFK,AUS,207,1521,20,17
2014,1,11,1521,141,1810,125,0,AA,N546AA,300,EWR,DFW,191,1372,15,21
2014,1,11,552,-8,741,-4,0,AA,N3DHAA,301,LGA,ORD,134,733,5,52
2014,1,11,619,-11,751,-24,0,AA,N3KEAA,303,LGA,ORD,131,733,6,19
2014,1,11,710,10,841,-9,0,AA,N4XTAA,305,LGA,ORD,123,733,7,10
2014,1,11,733,-7,909,-16,0,AA,N3EMAA,307,LGA,ORD,137,733,7,33
2014,1,11,851,16,1015,-5,0,AA,N4YCAA,313,LGA,ORD,122,733,8,51
2014,1,11,1156,6,1324,-1,0,AA,N3KKAA,327,LGA,ORD,121,733,11,56
2014,1,11,1716,41,1845,20,0,AA,N3DGAA,343,LGA,ORD,118,733,17,16
2014,1,11,749,-1,1335,40,0,AA,N5FHAA,936,JFK,STT,195,1623,7,49
2014,1,11,2313,253,422,263,0,AA,N5CGAA,1029,JFK,SJU,203,1598,23,13
2014,1,11,1134,-6,1437,-18,0,AA,N3FYAA,388,LGA,MIA,153,1096,11,34
2014,1,11,1343,-7,1637,-28,0,AA,N3EXAA,1073,LGA,MIA,154,1096,13,43
2014,1,11,2052,242,2335,210,0,AA,N3ACAA,1171,LGA,DFW,199,1389,20,52
2014,1,11,558,-2,912,7,0,AA,N3EXAA,1175,LGA,MIA,165,1096,5,58
2014,1,11,607,-3,906,-9,0,AA,N5DFAA,1205,EWR,MIA,157,1085,6,7
2014,1,11,1311,206,1613,193,0,AA,N4WLAA,1223,EWR,DFW,200,1372,13,11
2014,1,11,600,0,902,-13,0,AA,N3DCAA,1103,LGA,DFW,218,1389,6,0
2014,1,11,931,166,1229,154,0,AA,N3GYAA,1107,LGA,DFW,216,1389,9,31
2014,1,11,740,-5,1040,-20,0,AA,N3AGAA,1111,LGA,DFW,218,1389,7,40
2014,1,11,855,-5,1210,-10,0,AA,N3HKAA,1121,LGA,DFW,215,1389,8,55
2014,1,11,1053,28,1342,2,0,AA,N3ACAA,1131,LGA,DFW,209,1389,10,53
2014,1,11,1212,2,1517,-3,0,AA,N3FKAA,1143,LGA,DFW,216,1389,12,12
2014,1,11,1453,-2,1734,-31,0,AA,N3GSAA,1155,LGA,DFW,202,1389,14,53
2014,1,11,937,-8,1336,36,0,AA,N3GPAA,1160,LGA,MIA,163,1096,9,37
2014,1,11,1547,37,1845,10,0,AA,N3FPAA,1327,LGA,PBI,160,1035,15,47
2014,1,11,805,0,1338,34,0,AA,N5FMAA,1357,JFK,SJU,193,1598,8,5
2014,1,11,1549,-1,1900,-15,0,AA,N3EGAA,1410,LGA,MIA,172,1096,15,49
2014,1,11,1253,-6,1603,-11,0,AA,N3GDAA,1256,LGA,MIA,159,1096,12,53
